value,timestamp
50,2022-03-13 22:53:09.739838
60,2022-03-13 22:53:10.752801
70,2022-03-13 22:53:11.754239
40,2022-03-13 22:53:12.770261
34,2022-03-13 22:53:13.752800
29,2022-03-13 22:53:14.742518
20,2022-03-13 22:53:15.750609
38,2022-03-13 22:53:16.753246
34,2022-03-13 22:53:17.752956
34,2022-03-13 22:53:18.742629
40,2022-03-13 22:53:19.760816
37,2022-03-13 22:53:20.745804
70,2022-03-13 22:53:21.749077
70,2022-03-13 22:53:22.769056
75,2022-03-13 22:53:23.769447
74,2022-03-13 22:53:24.750370
61,2022-03-13 22:53:25.757457
64,2022-03-13 22:53:26.750226
57,2022-03-13 22:53:27.748126
51,2022-03-13 22:53:28.746549
44,2022-03-13 22:53:29.741177
41,2022-03-13 22:53:30.790385
48,2022-03-13 22:53:31.753268
48,2022-03-13 22:53:32.744839
54,2022-03-13 22:53:33.742672
43,2022-03-13 22:53:34.751544
44,2022-03-13 22:53:35.752448
48,2022-03-13 22:53:36.757517
41,2022-03-13 22:53:37.774985
43,2022-03-13 22:53:38.739193
29,2022-03-13 22:53:39.747177
29,2022-03-13 22:53:40.746076
17,2022-03-13 22:53:41.739819
17,2022-03-13 22:53:42.754071
21,2022-03-13 22:53:43.746388
16,2022-03-13 22:53:44.751124
16,2022-03-13 22:53:45.747511
35,2022-03-13 22:53:46.743480
38,2022-03-13 22:53:47.747569
35,2022-03-13 22:53:48.796284
51,2022-03-13 22:53:49.743656
48,2022-03-13 22:53:50.742618
56,2022-03-13 22:53:51.752077
77,2022-03-13 22:53:52.748357
66,2022-03-13 22:53:53.744335
61,2022-03-13 22:53:54.740284
44,2022-03-13 22:53:55.762827
30,2022-03-13 22:53:56.750236
27,2022-03-13 22:53:57.746448
23,2022-03-13 22:53:58.753968
30,2022-03-13 22:53:59.742488
40,2022-03-13 22:54:00.747795
63,2022-03-13 22:54:01.747559
60,2022-03-13 22:54:02.767850
67,2022-03-13 22:54:03.752820
61,2022-03-13 22:54:04.750694
43,2022-03-13 22:54:05.748466
38,2022-03-13 22:54:06.800547
37,2022-03-13 22:54:07.753054
23,2022-03-13 22:54:08.748405
37,2022-03-13 22:54:09.751630
43,2022-03-13 22:54:10.744803
41,2022-03-13 22:54:11.747873
50,2022-03-13 22:54:12.741318
53,2022-03-13 22:54:13.766992
63,2022-03-13 22:54:14.753223
63,2022-03-13 22:54:15.752251
74,2022-03-13 22:54:16.753606
54,2022-03-13 22:54:17.752448
37,2022-03-13 22:54:18.746066
30,2022-03-13 22:54:19.739254
14,2022-03-13 22:54:20.768248
30,2022-03-13 22:54:21.754442
38,2022-03-13 22:54:22.755408
51,2022-03-13 22:54:23.742491
63,2022-03-13 22:54:24.754541
43,2022-03-13 22:54:25.741808
43,2022-03-13 22:54:26.745752
47,2022-03-13 22:54:27.766135
41,2022-03-13 22:54:28.742590
47,2022-03-13 22:54:29.746135
63,2022-03-13 22:54:30.754688
47,2022-03-13 22:54:31.780623
50,2022-03-13 22:54:32.745197
56,2022-03-13 22:54:33.748542
37,2022-03-13 22:54:34.747073
47,2022-03-13 22:54:35.743752
40,2022-03-13 22:54:36.748279
43,2022-03-13 22:54:37.739496
50,2022-03-13 22:54:38.767303
40,2022-03-13 22:54:39.742664
56,2022-03-13 22:54:40.750154
44,2022-03-13 22:54:41.749789
50,2022-03-13 22:54:42.771984
61,2022-03-13 22:54:43.752483
54,2022-03-13 22:54:44.751854
81,2022-03-13 22:54:45.748482
80,2022-03-13 22:54:46.751966
80,2022-03-13 22:54:47.741015
74,2022-03-13 22:54:48.749324
63,2022-03-13 22:54:49.758446
57,2022-03-13 22:54:50.749445
56,2022-03-13 22:54:51.740062
47,2022-03-13 22:54:52.747284
41,2022-03-13 22:54:53.749342
41,2022-03-13 22:54:54.739665
40,2022-03-13 22:54:55.738850
40,2022-03-13 22:54:56.767801
47,2022-03-13 22:54:57.741047
54,2022-03-13 22:54:58.740983
54,2022-03-13 22:54:59.752490
43,2022-03-13 22:55:00.741964
50,2022-03-13 22:55:01.751454
37,2022-03-13 22:55:02.750217
21,2022-03-13 22:55:03.764646
13,2022-03-13 22:55:04.739805
7,2022-03-13 22:55:05.741135
1,2022-03-13 22:55:06.741786
13,2022-03-13 22:55:07.775009
24,2022-03-13 22:55:08.740271
41,2022-03-13 22:55:09.741052
37,2022-03-13 22:55:10.748713
34,2022-03-13 22:55:11.742381
34,2022-03-13 22:55:12.738245
38,2022-03-13 22:55:13.739355
67,2022-03-13 22:55:14.808123
69,2022-03-13 22:55:15.741948
78,2022-03-13 22:55:16.754211
56,2022-03-13 22:55:17.743178
37,2022-03-13 22:55:18.743370
37,2022-03-13 22:55:19.743092
